date,close
2013-11-02,4.11
2013-11-03,4.25
2013-11-04,4.22
2013-11-05,4.56
2013-11-06,5.41
2013-11-07,5.47
2013-11-08,5.41
2013-11-09,5.39
2013-11-10,5.17
2013-11-11,5.27
2013-11-12,5.19
2013-11-13,5.29
2013-11-14,5.19
2013-11-15,5.01
2013-11-16,5.04
2013-11-17,4.87
2013-11-18,5.42
2013-11-19,4.93
2013-11-20,5.66
2013-11-21,7.11
2013-11-22,8.29
2013-11-23,8.15
2013-11-24,8.2
2013-11-25,12.19
2013-11-26,22.04
2013-11-27,24.2
2013-11-28,27.98
2013-11-29,26.44
2013-11-30,25.5
2013-12-01,21.54
2013-12-02,22.83
2013-12-03,23.05
2013-12-04,26.3
2013-12-05,22.97
2013-12-06,17.99
2013-12-07,14.91
2013-12-08,16.94
2013-12-09,19.29
2013-12-10,20.86
2013-12-11,18.04
2013-12-12,17.99
2013-12-13,17.74
2013-12-14,17.28
2013-12-15,17.43
2013-12-16,14.01
2013-12-17,12.96
2013-12-18,9.94
2013-12-19,13.72
2013-12-20,12.07
2013-12-21,11.36
2013-12-22,11.5
2013-12-23,11.9
2013-12-24,12.05
2013-12-25,12.93
2013-12-26,14.36
2013-12-27,13.64
2013-12-28,13.43
2013-12-29,13.78
2013-12-30,13.85
2013-12-31,13.64
2014-01-01,14.04
2014-01-02,17.47
2014-01-03,16.22
2014-01-04,17.03
2014-01-05,17.33
2014-01-06,17.45
2014-01-07,14.74
2014-01-08,15.46
2014-01-09,15.6
2014-01-10,15.92
2014-01-11,16.4
2014-01-12,15.41
2014-01-13,15.06
2014-01-14,14.93
2014-01-15,15.23
2014-01-16,14.87
2014-01-17,14.29
2014-01-18,14.84
2014-01-19,15.02
2014-01-20,15.05
2014-01-21,14.57
2014-01-22,13.99
2014-01-23,13.71
2014-01-24,12.76
2014-01-25,14.38
2014-01-26,14.71
2014-01-27,12.33
2014-01-28,12.63
2014-01-29,12.95
2014-01-30,12.73
2014-01-31,13.0
2014-02-01,13.1
2014-02-02,12.83
2014-02-03,12.52
2014-02-04,12.23
2014-02-05,11.74
2014-02-06,11.08
2014-02-07,10.29
2014-02-08,9.71
2014-02-09,9.89
2014-02-10,9.74
2014-02-11,10.01
2014-02-12,9.64
2014-02-13,8.71
2014-02-14,9.33
2014-02-15,9.18
2014-02-16,8.65
2014-02-17,8.83
2014-02-18,8.75
2014-02-19,8.83
2014-02-20,7.64
2014-02-21,8.06
2014-02-22,8.22
2014-02-23,8.42
2014-02-24,7.85
2014-02-25,7.57
2014-02-26,8.04
2014-02-27,7.99
2014-02-28,7.39
2014-03-01,7.58
2014-03-02,7.15
2014-03-03,7.86
2014-03-04,8.34
2014-03-05,8.28
2014-03-06,8.17
2014-03-07,7.78
2014-03-08,7.72
2014-03-09,7.74
2014-03-10,7.6
2014-03-11,7.34
2014-03-12,7.35
2014-03-13,7.13
2014-03-14,6.73
2014-03-15,6.83
2014-03-16,6.63
2014-03-17,6.52
2014-03-18,7.36
2014-03-19,6.95
2014-03-20,6.55
2014-03-21,6.26
2014-03-22,6.17
2014-03-23,6.43
2014-03-24,8.02
2014-03-25,6.31
2014-03-26,6.27
2014-03-27,5.3
2014-03-28,5.51
2014-03-29,5.45
2014-03-30,5.05
2014-03-31,5.22
2014-04-01,5.39
2014-04-02,4.52
2014-04-03,4.49
2014-04-04,4.49
2014-04-05,4.57
2014-04-06,4.55
2014-04-07,4.58
2014-04-08,4.41
2014-04-09,4.1
2014-04-10,3.18
2014-04-11,3.67
2014-04-12,3.62
2014-04-13,3.48
2014-04-14,3.65
2014-04-15,4.69
2014-04-16,4.5
2014-04-17,4.41
2014-04-18,4.13
2014-04-19,4.24
2014-04-20,4.15
2014-04-21,4.08
2014-04-22,3.98
2014-04-23,3.99
2014-04-24,3.85
2014-04-25,3.63
2014-04-26,3.41
2014-04-27,3.16
2014-04-28,3.08
2014-04-29,3.09
2014-04-30,3.1
2014-05-01,3.16
2014-05-02,3.0
2014-05-03,2.82
2014-05-04,2.75
2014-05-05,2.73
2014-05-06,2.72
2014-05-07,2.74
2014-05-08,2.74
2014-05-09,2.84
2014-05-10,2.7
2014-05-11,2.68
2014-05-12,2.67
2014-05-13,2.58
2014-05-14,2.65
2014-05-15,2.6
2014-05-16,2.49
2014-05-17,2.43
2014-05-18,2.34
2014-05-19,2.22
2014-05-20,2.4
2014-05-21,2.34
2014-05-22,2.38
2014-05-23,2.51
2014-05-24,2.36
2014-05-25,2.72
2014-05-26,2.57
2014-05-27,2.48
2014-05-28,2.4
2014-05-29,2.27
2014-05-30,2.44
2014-05-31,2.39
2014-06-01,2.41
2014-06-02,2.28
2014-06-03,2.28
2014-06-04,2.12
2014-06-05,2.09
2014-06-06,2.06
2014-06-07,2.01
2014-06-08,2.06
2014-06-09,2.02
2014-06-10,1.95
2014-06-11,1.84
2014-06-12,1.9
2014-06-13,1.87
2014-06-14,1.82
2014-06-15,1.91
2014-06-16,1.86
2014-06-17,1.88
2014-06-18,1.91
2014-06-19,1.84
2014-06-20,1.6
2014-06-21,1.71
2014-06-22,1.61
2014-06-23,1.59
2014-06-24,1.57
2014-06-25,1.43
2014-06-26,1.45
2014-06-27,1.51
2014-06-28,1.5
2014-06-29,1.51
2014-06-30,1.49
2014-07-01,1.43
2014-07-02,1.38
2014-07-03,1.61
2014-07-04,1.54
2014-07-05,1.5
2014-07-06,1.48
2014-07-07,1.43
2014-07-08,1.43
2014-07-09,1.42
2014-07-10,1.38
2014-07-11,1.4
2014-07-12,1.43
2014-07-13,1.44
2014-07-14,1.42
2014-07-15,1.38
2014-07-16,1.35
2014-07-17,1.36
2014-07-18,1.36
2014-07-19,1.35
2014-07-20,1.31
2014-07-21,1.29
2014-07-22,1.19
2014-07-23,1.19
2014-07-24,1.13
2014-07-25,1.12
2014-07-26,1.1
2014-07-27,1.1
2014-07-28,1.05
2014-07-29,1.17
2014-07-30,1.13
2014-07-31,1.16
2014-08-01,1.32
2014-08-02,1.35
2014-08-03,1.37
2014-08-04,1.33
2014-08-05,1.23
2014-08-06,1.17
2014-08-07,1.18
2014-08-08,1.17
2014-08-09,1.15
2014-08-10,1.09
2014-08-11,1.07
2014-08-12,1.04
2014-08-13,0.9865790000000001
2014-08-14,0.9692440000000001
